symbol,side,opened_at,closed_at,entry_price,exit_price,stop_price,take_price,exit_reason,gross_return,net_return,fee_bps,slippage_bps,r_multiple,quantity_fraction,ladder_r,mae_r,mfe_r,bars_to_mfe,bars_held
ETH/USDT,short,2026-01-30T15:30:00+00:00,2026-01-31T07:45:00+00:00,2736.62,2805.0355,2805.0355,2599.789,stoploss,-0.025000000000000026,-0.026200000000000025,10.0,2.0,-1.0,1.0,,-1.0,1.4372474073857509,11,65
ETH/USDT,short,2026-01-31T08:15:00+00:00,2026-01-31T10:00:00+00:00,2662.76,2729.329,2729.329,2529.622,stoploss,-0.024999999999999984,-0.026199999999999984,10.0,2.0,-1.0,1.0,,-1.0,0.7267647103005924,1,7
BTC/USDT,short,2026-01-31T08:15:00+00:00,2026-01-31T11:45:00+00:00,83058.3,85134.7575,85134.7575,78905.385,stoploss,-0.025000000000000046,-0.026200000000000046,10.0,2.0,-1.0,1.0,,-1.0,0.19658480850197815,1,14
ETH/USDT,short,2026-01-31T14:00:00+00:00,2026-01-31T15:00:00+00:00,2609.14,2674.3685,2674.3685,2478.683,stoploss,-0.025000000000000064,-0.026200000000000064,10.0,2.0,-1.0,1.0,,-1.0,1.424224073832755,3,4
ETH/USDT,short,2026-01-31T15:00:00+00:00,2026-01-31T15:45:00+00:00,2544.49,2417.2655,2608.10225,2417.2655,takeprofit,0.049999999999999926,0.04879999999999993,10.0,2.0,1.999999999999993,1.0,,-0.04653191798749502,1.999999999999993,3,3
ETH/USDT,short,2026-01-31T15:45:00+00:00,2026-01-31T17:00:00+00:00,2532.95,2406.3025,2596.27375,2406.3025,takeprofit,0.05000000000000002,0.04880000000000002,10.0,2.0,2.0,1.0,,-0.2539331609388322,2.0,5,5
BTC/USDT,short,2026-01-31T13:30:00+00:00,2026-01-31T18:15:00+00:00,82593.7,78464.015,84658.5425,78464.015,takeprofit,0.049999999999999975,0.048799999999999975,10.0,2.0,2.0,1.0,,-0.14199630238141517,2.0,19,19
ETH/USDT,short,2026-01-31T17:00:00+00:00,2026-01-31T18:30:00+00:00,2420.38,2299.361,2480.8895,2299.361,takeprofit,0.05000000000000009,0.04880000000000009,10.0,2.0,2.0,1.0,,-0.1505548715490899,2.0,6,6
ETH/USDT,short,2026-01-31T18:30:00+00:00,2026-01-31T19:00:00+00:00,2341.42,2399.9555,2399.9555,2224.349,stoploss,-0.02499999999999998,-0.02619999999999998,10.0,2.0,-1.0,1.0,,-1.0,0.49508417968583235,1,2
ETH/USDT,short,2026-01-31T19:00:00+00:00,2026-02-01T00:15:00+00:00,2411.89,2472.18725,2472.18725,2291.2955,stoploss,-0.025000000000000033,-0.026200000000000032,10.0,2.0,-1.0,1.0,,-1.0,0.940838927148418,6,21
ETH/USDT,short,2026-02-01T07:15:00+00:00,2026-02-01T21:45:00+00:00,2406.31,2285.9945,2466.46775,2285.9945,takeprofit,0.050000000000000065,0.048800000000000066,10.0,2.0,2.0000000000000075,1.0,,-0.518802648037869,2.0000000000000075,58,58
ETH/USDT,short,2026-02-01T21:45:00+00:00,2026-02-02T03:15:00+00:00,2287.81,2173.4195,2345.00525,2173.4195,takeprofit,0.04999999999999999,0.04879999999999999,10.0,2.0,1.999999999999992,1.0,,-0.679252210629375,1.999999999999992,22,22
ETH/USDT,short,2026-02-02T03:15:00+00:00,2026-02-02T03:45:00+00:00,2172.3,2226.6075,2226.6075,2063.685,stoploss,-0.02499999999999995,-0.02619999999999995,10.0,2.0,-1.0,1.0,,-1.0,0.0992496432352868,1,2
ETH/USDT,short,2026-02-02T03:45:00+00:00,2026-02-02T05:00:00+00:00,2238.55,2126.6225,2294.51375,2126.6225,takeprofit,0.0500000000000001,0.0488000000000001,10.0,2.0,2.000000000000008,1.0,,-0.44921936074691066,2.000000000000008,5,5
ETH/USDT,short,2026-02-02T05:00:00+00:00,2026-02-02T05:15:00+00:00,2217.27,2106.4065,2272.70175,2106.4065,takeprofit,0.04999999999999997,0.04879999999999997,10.0,2.0,1.9999999999999918,1.0,,0.0,1.9999999999999918,1,1
ETH/USDT,short,2026-02-02T05:15:00+00:00,2026-02-02T07:00:00+00:00,2190.96,2245.734,2245.734,2081.412,stoploss,-0.02499999999999995,-0.02619999999999995,10.0,2.0,-1.0,1.0,,-1.0,0.5334647825610749,5,7
BTC/USDT,short,2026-01-31T18:15:00+00:00,2026-02-02T12:30:00+00:00,78398.1,80358.0525,80358.0525,74478.195,stoploss,-0.02499999999999999,-0.02619999999999999,10.0,2.0,-1.0,1.0,,-1.0,1.9455063324238762,157,169
BTC/USDT,short,2026-02-03T05:15:00+00:00,2026-02-03T06:15:00+00:00,78395.8,80355.695,80355.695,74476.01,stoploss,-0.02500000000000005,-0.02620000000000005,10.0,2.0,-1.0,1.0,,-1.0,0.245727449684807,3,4
ETH/USDT,short,2026-02-03T02:30:00+00:00,2026-02-03T08:45:00+00:00,2314.8,2372.67,2372.67,2199.06,stoploss,-0.02499999999999995,-0.02619999999999995,10.0,2.0,-1.0,1.0,,-1.0,0.5006048038707501,2,25
ETH/USDT,short,2026-02-03T09:00:00+00:00,2026-02-03T09:15:00+00:00,2284.68,2341.797,2341.797,2170.446,stoploss,-0.025000000000000085,-0.026200000000000084,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,short,2026-02-03T16:15:00+00:00,2026-02-03T17:45:00+00:00,76695.1,78612.4775,78612.4775,72860.345,stoploss,-0.02499999999999984,-0.026199999999999838,10.0,2.0,-1.0,1.0,,-1.0,0.7880034056934633,5,6
ETH/USDT,short,2026-02-03T09:15:00+00:00,2026-02-03T18:15:00+00:00,2272.48,2158.856,2329.292,2158.856,takeprofit,0.04999999999999991,0.04879999999999991,10.0,2.0,2.0,1.0,,-0.739632472012956,2.0,36,36
ETH/USDT,short,2026-02-03T18:15:00+00:00,2026-02-03T19:15:00+00:00,2134.83,2188.20075,2188.20075,2028.0885,stoploss,-0.025000000000000022,-0.026200000000000022,10.0,2.0,-1.0,1.0,,-1.0,0.4463118843186519,2,4
ETH/USDT,short,2026-02-03T19:15:00+00:00,2026-02-03T20:15:00+00:00,2186.02,2240.6705,2240.6705,2076.719,stoploss,-0.025000000000000088,-0.026200000000000088,10.0,2.0,-1.0,1.0,,-1.0,0.0023787522529548437,1,4
BTC/USDT,short,2026-02-03T17:45:00+00:00,2026-02-03T21:00:00+00:00,74890.6,76762.865,76762.865,71146.07,stoploss,-0.02499999999999999,-0.02619999999999999,10.0,2.0,-1.0,1.0,,-1.0,1.0328131968498115,5,13
ETH/USDT,short,2026-02-03T23:15:00+00:00,2026-02-04T03:30:00+00:00,2233.64,2289.481,2289.481,2121.958,stoploss,-0.025000000000000158,-0.026200000000000157,10.0,2.0,-1.0,1.0,,-1.0,0.28993033792374695,2,17
ETH/USDT,short,2026-02-04T08:30:00+00:00,2026-02-04T09:45:00+00:00,2276.89,2163.0455,2333.81225,2163.0455,takeprofit,0.04999999999999987,0.04879999999999987,10.0,2.0,1.999999999999992,1.0,,-0.10892050120998845,1.999999999999992,5,5
ETH/USDT,short,2026-02-04T09:45:00+00:00,2026-02-04T15:30:00+00:00,2259.77,2146.7815,2316.26425,2146.7815,takeprofit,0.04999999999999997,0.04879999999999997,10.0,2.0,1.999999999999992,1.0,,-0.055580877699940474,1.999999999999992,23,23
BTC/USDT,short,2026-02-04T13:15:00+00:00,2026-02-04T22:00:00+00:00,75840.0,72048.0,77736.0,72048.0,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,-0.013449367088607595,2.0,35,35
ETH/USDT,short,2026-02-04T15:30:00+00:00,2026-02-05T12:45:00+00:00,2154.99,2047.2405,2208.86475,2047.2405,takeprofit,0.04999999999999985,0.04879999999999985,10.0,2.0,1.999999999999979,1.0,,-0.6557803052450382,1.999999999999979,85,85
BTC/USDT,short,2026-02-04T22:00:00+00:00,2026-02-05T15:00:00+00:00,72256.2,68643.39,74062.605,68643.39,takeprofit,0.04999999999999997,0.04879999999999997,10.0,2.0,2.0,1.0,,-0.7578034826077262,2.0,68,68
ETH/USDT,short,2026-02-05T12:45:00+00:00,2026-02-05T15:15:00+00:00,2062.08,1958.976,2113.632,1958.976,takeprofit,0.04999999999999991,0.04879999999999991,10.0,2.0,1.9999999999999911,1.0,,-0.7130664183736833,1.9999999999999911,10,10
ETH/USDT,short,2026-02-05T15:15:00+00:00,2026-02-05T16:15:00+00:00,1932.69,1981.00725,1981.00725,1836.0555,stoploss,-0.02500000000000003,-0.02620000000000003,10.0,2.0,-1.0,1.0,,-1.0,0.04201398051420498,1,4
BTC/USDT,short,2026-02-05T15:00:00+00:00,2026-02-05T19:00:00+00:00,68002.4,64602.28,69702.46,64602.28,takeprofit,0.04999999999999993,0.048799999999999934,10.0,2.0,1.999999999999983,1.0,,-0.36534004682187765,1.999999999999983,16,16
ETH/USDT,short,2026-02-05T16:15:00+00:00,2026-02-05T19:00:00+00:00,1984.11,1884.9045,2033.71275,1884.9045,takeprofit,0.049999999999999906,0.048799999999999906,10.0,2.0,1.9999999999999956,1.0,,-0.6656888982969734,1.9999999999999953,11,11
BTC/USDT,short,2026-02-05T20:15:00+00:00,2026-02-05T20:30:00+00:00,63879.5,65476.4875,65476.4875,60685.525,stoploss,-0.025000000000000046,-0.026200000000000046,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2026-02-05T20:15:00+00:00,2026-02-05T20:30:00+00:00,1873.88,1920.727,1920.727,1780.186,stoploss,-0.024999999999999988,-0.026199999999999987,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,short,2026-02-05T20:30:00+00:00,2026-02-05T20:45:00+00:00,63646.1,60463.795,65237.2525,60463.795,takeprofit,0.05,0.0488,10.0,2.0,1.9999999999999953,1.0,,0.0,1.9999999999999953,1,1
ETH/USDT,short,2026-02-05T20:30:00+00:00,2026-02-05T21:00:00+00:00,1865.88,1912.527,1912.527,1772.586,stoploss,-0.024999999999999963,-0.026199999999999963,10.0,2.0,-1.0,1.0,,-1.0,0.7822582374000484,1,2
BTC/USDT,short,2026-02-05T20:45:00+00:00,2026-02-06T00:00:00+00:00,63755.8,60568.01,65349.695,60568.01,takeprofit,0.05000000000000001,0.04880000000000001,10.0,2.0,2.0000000000000044,1.0,,-0.6809733388962236,2.0000000000000044,13,13
ETH/USDT,short,2026-02-05T21:00:00+00:00,2026-02-06T00:00:00+00:00,1875.93,1782.1335,1922.82825,1782.1335,takeprofit,0.05000000000000008,0.04880000000000008,10.0,2.0,2.000000000000005,1.0,,-0.6008752991849347,2.000000000000005,12,12
BTC/USDT,short,2026-02-06T00:00:00+00:00,2026-02-06T00:30:00+00:00,60222.6,61728.165,61728.165,57211.47,stoploss,-0.02500000000000004,-0.02620000000000004,10.0,2.0,-1.0,1.0,,-1.0,0.024442651097757704,1,2
ETH/USDT,short,2026-02-06T00:00:00+00:00,2026-02-06T00:30:00+00:00,1769.49,1813.72725,1813.72725,1681.0155,stoploss,-0.024999999999999946,-0.026199999999999946,10.0,2.0,-1.0,1.0,,-1.0,0.5418510418256126,1,2
BTC/USDT,short,2026-02-06T00:30:00+00:00,2026-02-06T01:00:00+00:00,62804.2,64374.305,64374.305,59663.99,stoploss,-0.025000000000000053,-0.026200000000000053,10.0,2.0,-1.0,1.0,,-1.0,0.20227946538607156,1,2
ETH/USDT,short,2026-02-06T00:30:00+00:00,2026-02-06T01:00:00+00:00,1855.75,1902.14375,1902.14375,1762.9625,stoploss,-0.024999999999999977,-0.026199999999999977,10.0,2.0,-1.0,1.0,,-1.0,0.11035969284655575,1,2
BTC/USDT,short,2026-02-06T07:00:00+00:00,2026-02-06T11:45:00+00:00,64932.1,66555.4025,66555.4025,61685.495,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.2816480600504205,6,19
ETH/USDT,short,2026-02-06T07:00:00+00:00,2026-02-06T13:15:00+00:00,1895.49,1942.87725,1942.87725,1800.7155,stoploss,-0.024999999999999998,-0.026199999999999998,10.0,2.0,-1.0,1.0,,-1.0,0.6170436140523033,7,25
BTC/USDT,short,2026-02-07T07:00:00+00:00,2026-02-07T08:45:00+00:00,68036.9,69737.8225,69737.8225,64635.055,stoploss,-0.025000000000000012,-0.02620000000000001,10.0,2.0,-1.0,1.0,,-1.0,0.3987248096253632,1,7
ETH/USDT,short,2026-02-07T09:00:00+00:00,2026-02-07T16:00:00+00:00,2026.89,2077.56225,2077.56225,1925.5455,stoploss,-0.024999999999999925,-0.026199999999999925,10.0,2.0,-1.0,1.0,,-1.0,0.5438874334571734,6,28
BTC/USDT,short,2026-02-07T08:45:00+00:00,2026-02-07T20:45:00+00:00,68504.6,70217.215,70217.215,65079.37,stoploss,-0.024999999999999863,-0.026199999999999862,10.0,2.0,-1.0,1.0,,-1.0,0.8785395433299451,14,48
ETH/USDT,short,2026-02-09T10:00:00+00:00,2026-02-09T11:15:00+00:00,2042.22,2093.2755,2093.2755,1940.109,stoploss,-0.02500000000000008,-0.02620000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.5531235616143201,2,5
ETH/USDT,short,2026-02-09T11:15:00+00:00,2026-02-09T12:30:00+00:00,2027.43,1926.0585,2078.11575,1926.0585,takeprofit,0.04999999999999998,0.04879999999999998,10.0,2.0,2.0000000000000044,1.0,,-0.18999422914724368,2.0000000000000044,5,5
BTC/USDT,short,2026-02-10T03:30:00+00:00,2026-02-10T06:45:00+00:00,69331.0,71064.275,71064.275,65864.45,stoploss,-0.024999999999999915,-0.026199999999999914,10.0,2.0,-1.0,1.0,,-1.0,1.7775598217247754,6,13
ETH/USDT,short,2026-02-10T06:00:00+00:00,2026-02-10T06:45:00+00:00,2050.37,2101.62925,2101.62925,1947.8515,stoploss,-0.025000000000000033,-0.026200000000000032,10.0,2.0,-1.0,1.0,,-1.0,0.44616337539078044,2,3
ETH/USDT,short,2026-02-10T06:45:00+00:00,2026-02-10T12:15:00+00:00,2007.6,2057.79,2057.79,1907.22,stoploss,-0.02500000000000003,-0.02620000000000003,10.0,2.0,-1.0,1.0,,-1.0,0.27176728431958275,6,22
ETH/USDT,short,2026-02-10T18:15:00+00:00,2026-02-11T11:15:00+00:00,2005.87,1905.5765,2056.01675,1905.5765,takeprofit,0.05,0.0488,10.0,2.0,2.000000000000005,1.0,,-0.4851760084153053,2.0000000000000044,68,68
BTC/USDT,short,2026-02-10T11:30:00+00:00,2026-02-11T14:00:00+00:00,68588.5,70303.2125,70303.2125,65159.075,stoploss,-0.024999999999999915,-0.026199999999999914,10.0,2.0,-1.0,1.0,,-1.0,1.31083199078563,95,106
BTC/USDT,short,2026-02-11T15:00:00+00:00,2026-02-11T16:15:00+00:00,66057.0,67708.425,67708.425,62754.15,stoploss,-0.025000000000000043,-0.026200000000000043,10.0,2.0,-1.0,1.0,,-1.0,0.11923036165735279,1,5
ETH/USDT,short,2026-02-11T15:00:00+00:00,2026-02-11T21:15:00+00:00,1910.12,1957.873,1957.873,1814.614,stoploss,-0.025000000000000085,-0.026200000000000084,10.0,2.0,-1.0,1.0,,-1.0,0.037275145017066295,1,25
ETH/USDT,short,2026-02-11T23:15:00+00:00,2026-02-12T09:45:00+00:00,1936.62,1985.0355,1985.0355,1839.789,stoploss,-0.025000000000000036,-0.026200000000000036,10.0,2.0,-1.0,1.0,,-1.0,0.08220507895198409,1,42
BTC/USDT,short,2026-02-11T16:15:00+00:00,2026-02-12T13:45:00+00:00,66579.1,68243.5775,68243.5775,63250.145,stoploss,-0.0249999999999999,-0.0261999999999999,10.0,2.0,-1.0,1.0,,-1.0,0.8285482981896788,24,86
BTC/USDT,short,2026-02-12T15:15:00+00:00,2026-02-12T22:15:00+00:00,67751.6,64364.02,69445.39,64364.02,takeprofit,0.05000000000000013,0.04880000000000013,10.0,2.0,2.000000000000013,1.0,,-0.11542162841910789,2.000000000000013,28,28
ETH/USDT,short,2026-02-12T15:45:00+00:00,2026-02-12T22:15:00+00:00,1946.87,1849.5265,1995.54175,1849.5265,takeprofit,0.049999999999999975,0.048799999999999975,10.0,2.0,1.9999999999999907,1.0,,-0.03759881245281189,1.9999999999999907,26,26
ETH/USDT,short,2026-02-15T12:45:00+00:00,2026-02-15T18:00:00+00:00,2015.84,2066.236,2066.236,1915.048,stoploss,-0.02499999999999998,-0.02619999999999998,10.0,2.0,-1.0,1.0,,-1.0,1.1363997142630373,20,21
ETH/USDT,short,2026-02-15T18:00:00+00:00,2026-02-16T05:45:00+00:00,1973.35,2022.68375,2022.68375,1874.6825,stoploss,-0.025000000000000005,-0.026200000000000005,10.0,2.0,-1.0,1.0,,-1.0,0.8193174044138107,6,47
ETH/USDT,short,2026-02-16T14:30:00+00:00,2026-02-16T19:30:00+00:00,1969.29,2018.52225,2018.52225,1870.8255,stoploss,-0.025000000000000012,-0.02620000000000001,10.0,2.0,-1.0,1.0,,-1.0,0.6184970217692678,4,20
BTC/USDT,short,2026-02-15T13:00:00+00:00,2026-02-17T00:30:00+00:00,69480.2,71217.205,71217.205,66006.19,stoploss,-0.025000000000000067,-0.026200000000000067,10.0,2.0,-1.0,1.0,,-1.0,1.4278600234311303,16,142
ETH/USDT,short,2026-02-18T14:00:00+00:00,2026-02-18T15:00:00+00:00,1971.25,2020.53125,2020.53125,1872.6875,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.35064045656309395,3,4
BTC/USDT,short,2026-02-18T11:15:00+00:00,2026-02-19T10:45:00+00:00,67425.4,64054.13,69111.035,64054.13,takeprofit,0.049999999999999954,0.048799999999999955,10.0,2.0,1.999999999999987,1.0,,-0.5183209888261734,1.9999999999999871,94,94
BTC/USDT,short,2026-02-19T13:30:00+00:00,2026-02-20T05:30:00+00:00,65954.0,67602.85,67602.85,62656.3,stoploss,-0.025000000000000088,-0.026200000000000088,10.0,2.0,-1.0,1.0,,-1.0,1.0455772204870024,60,64
ETH/USDT,short,2026-02-18T20:00:00+00:00,2026-02-20T12:30:00+00:00,1938.46,1841.537,1986.9215,1841.537,takeprofit,0.05,0.0488,10.0,2.0,2.000000000000005,1.0,,-0.9603499685317225,2.000000000000005,162,162
ETH/USDT,short,2026-02-20T12:30:00+00:00,2026-02-20T22:45:00+00:00,1945.0,1993.625,1993.625,1847.75,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.5141388174807198,5,41
BTC/USDT,short,2026-02-20T13:15:00+00:00,2026-02-21T20:15:00+00:00,67162.5,68841.5625,68841.5625,63804.375,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,1.2879210869160618,105,124
BTC/USDT,short,2026-02-22T08:30:00+00:00,2026-02-22T17:15:00+00:00,67928.9,64532.455,69627.1225,64532.455,takeprofit,0.04999999999999989,0.04879999999999989,10.0,2.0,1.9999999999999913,1.0,,-0.15963750333069152,1.9999999999999913,35,35
BTC/USDT,short,2026-02-22T17:30:00+00:00,2026-02-23T01:00:00+00:00,67258.2,63895.29,68939.655,63895.29,takeprofit,0.04999999999999995,0.04879999999999995,10.0,2.0,1.9999999999999958,1.0,,-0.3186525955199529,1.9999999999999958,30,30
ETH/USDT,short,2026-02-22T08:30:00+00:00,2026-02-23T01:00:00+00:00,1971.65,2020.94125,2020.94125,1873.0675,stoploss,-0.024999999999999994,-0.026199999999999994,10.0,2.0,-1.0,1.0,,-1.0,0.884538330839655,65,66
BTC/USDT,short,2026-02-23T01:00:00+00:00,2026-02-23T01:15:00+00:00,65445.6,67081.74,67081.74,62173.32,stoploss,-0.025000000000000102,-0.0262000000000001,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2026-02-23T01:00:00+00:00,2026-02-23T01:15:00+00:00,1883.06,1930.1365,1930.1365,1788.907,stoploss,-0.025000000000000067,-0.026200000000000067,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,short,2026-02-23T01:15:00+00:00,2026-02-23T01:30:00+00:00,65057.7,66684.1425,66684.1425,61804.815,stoploss,-0.025000000000000074,-0.026200000000000074,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,short,2026-02-23T01:30:00+00:00,2026-02-23T01:45:00+00:00,65088.1,66715.3025,66715.3025,61833.695,stoploss,-0.025000000000000102,-0.0262000000000001,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2026-02-23T01:15:00+00:00,2026-02-23T01:45:00+00:00,1874.06,1780.357,1920.9115,1780.357,takeprofit,0.04999999999999999,0.04879999999999999,10.0,2.0,2.0,1.0,,-0.09668847315454092,2.0,2,2
ETH/USDT,short,2026-02-23T01:45:00+00:00,2026-02-23T03:45:00+00:00,1860.0,1906.5,1906.5,1767.0,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.17182795698924752,1,8
ETH/USDT,short,2026-02-23T03:45:00+00:00,2026-02-23T05:15:00+00:00,1861.41,1907.94525,1907.94525,1768.3395,stoploss,-0.02499999999999995,-0.02619999999999995,10.0,2.0,-1.0,1.0,,-1.0,0.18867417710230397,3,6
BTC/USDT,short,2026-02-23T01:45:00+00:00,2026-02-23T09:30:00+00:00,64480.9,66092.9225,66092.9225,61256.855,stoploss,-0.024999999999999988,-0.026199999999999987,10.0,2.0,-1.0,1.0,,-1.0,1.538998370059973,18,31
ETH/USDT,short,2026-02-23T17:30:00+00:00,2026-02-23T22:00:00+00:00,1848.03,1894.23075,1894.23075,1755.6285,stoploss,-0.024999999999999984,-0.026199999999999984,10.0,2.0,-1.0,1.0,,-1.0,0.21990984994832527,1,18
BTC/USDT,short,2026-02-23T12:15:00+00:00,2026-02-24T05:15:00+00:00,66114.8,62809.06,67767.67,62809.06,takeprofit,0.05000000000000008,0.04880000000000008,10.0,2.0,2.000000000000009,1.0,,-0.2027987682031848,2.000000000000009,68,68
ETH/USDT,short,2026-02-24T01:15:00+00:00,2026-02-24T14:00:00+00:00,1848.45,1756.0275,1894.66125,1756.0275,takeprofit,0.050000000000000065,0.048800000000000066,10.0,2.0,2.0,1.0,,-0.1594849738970463,2.0,51,51
ETH/USDT,short,2026-02-24T14:15:00+00:00,2026-02-24T16:00:00+00:00,1813.32,1858.653,1858.653,1722.654,stoploss,-0.025000000000000046,-0.026200000000000046,10.0,2.0,-1.0,1.0,,-1.0,0.2854432753181965,1,7
BTC/USDT,long,2026-02-26T04:00:00+00:00,2026-02-26T05:45:00+00:00,68466.7,71890.035,66755.0325,71890.035,takeprofit,0.05000000000000009,0.04880000000000009,10.0,2.0,2.0000000000000084,1.0,,-0.20576426204271445,2.0000000000000084,7,7
ETH/USDT,long,2026-02-26T04:15:00+00:00,2026-02-26T16:30:00+00:00,2063.61,2012.01975,2012.01975,2166.7905,stoploss,-0.025000000000000095,-0.026200000000000095,10.0,2.0,-1.0,1.0,,-1.0,1.674541216605842,6,49
ETH/USDT,long,2026-02-27T03:15:00+00:00,2026-02-27T11:15:00+00:00,2020.6,1970.085,1970.085,2121.63,stoploss,-0.02499999999999994,-0.02619999999999994,10.0,2.0,-1.0,1.0,,-1.0,0.8187667029595216,4,32
ETH/USDT,short,2026-02-28T04:00:00+00:00,2026-02-28T08:15:00+00:00,1924.46,1972.5715,1972.5715,1828.237,stoploss,-0.024999999999999988,-0.026199999999999987,10.0,2.0,-1.0,1.0,,-1.0,1.835943589370524,11,17
BTC/USDT,short,2026-02-27T13:00:00+00:00,2026-02-28T10:15:00+00:00,66018.6,67669.065,67669.065,62717.67,stoploss,-0.024999999999999946,-0.026199999999999946,10.0,2.0,-1.0,1.0,,-1.0,1.799614048162191,71,85
ETH/USDT,short,2026-02-28T08:15:00+00:00,2026-02-28T13:45:00+00:00,1857.08,1903.507,1903.507,1764.226,stoploss,-0.025000000000000074,-0.026200000000000074,10.0,2.0,-1.0,1.0,,-1.0,1.6602408081504234,7,22
ETH/USDT,short,2026-02-28T17:30:00+00:00,2026-02-28T18:45:00+00:00,1889.68,1936.922,1936.922,1795.196,stoploss,-0.02499999999999998,-0.02619999999999998,10.0,2.0,-1.0,1.0,,-1.0,0.0488971677744417,1,5
BTC/USDT,long,2026-03-02T16:00:00+00:00,2026-03-02T17:00:00+00:00,69569.9,67830.6525,67830.6525,73048.395,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.2080209975866019,3,4
BTC/USDT,long,2026-03-02T17:00:00+00:00,2026-03-03T08:30:00+00:00,69383.9,67649.3025,67649.3025,72853.095,stoploss,-0.024999999999999842,-0.02619999999999984,10.0,2.0,-1.0,1.0,,-1.0,0.04450600211288909,19,62
ETH/USDT,long,2026-03-02T15:00:00+00:00,2026-03-03T08:30:00+00:00,2028.26,1977.5535,1977.5535,2129.673,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,1.0598246773096152,6,70
BTC/USDT,long,2026-03-03T16:15:00+00:00,2026-03-04T01:00:00+00:00,68781.9,67062.3525,67062.3525,72220.995,stoploss,-0.025000000000000012,-0.02620000000000001,10.0,2.0,-1.0,1.0,,-1.0,0.01831877281668578,12,35
BTC/USDT,long,2026-03-04T01:45:00+00:00,2026-03-04T09:30:00+00:00,68366.9,71785.245,66657.7275,71785.245,takeprofit,0.050000000000000024,0.048800000000000024,10.0,2.0,2.0,1.0,,-0.7997437356381487,2.0,31,31
BTC/USDT,long,2026-03-04T09:30:00+00:00,2026-03-04T12:15:00+00:00,71741.0,69947.475,69947.475,75328.05,stoploss,-0.024999999999999918,-0.026199999999999918,10.0,2.0,-1.0,1.0,,-1.0,0.14440835784279607,2,11
ETH/USDT,long,2026-03-04T08:00:00+00:00,2026-03-04T12:15:00+00:00,2009.73,1959.48675,1959.48675,2110.2165,stoploss,-0.024999999999999994,-0.026199999999999994,10.0,2.0,-1.0,1.0,,-1.0,1.5868798296288564,8,17
BTC/USDT,long,2026-03-04T15:15:00+00:00,2026-03-04T16:45:00+00:00,72887.1,71064.9225,71064.9225,76531.455,stoploss,-0.02500000000000007,-0.02620000000000007,10.0,2.0,-1.0,1.0,,-1.0,0.27917148576359635,3,6
ETH/USDT,long,2026-03-04T15:15:00+00:00,2026-03-04T16:45:00+00:00,2133.74,2080.3965,2080.3965,2240.427,stoploss,-0.024999999999999977,-0.026199999999999977,10.0,2.0,-1.0,1.0,,-1.0,0.49228115890408847,3,6
ETH/USDT,long,2026-03-04T16:45:00+00:00,2026-03-04T18:30:00+00:00,2141.5,2248.575,2087.9625,2248.575,takeprofit,0.04999999999999991,0.04879999999999991,10.0,2.0,2.0,1.0,,-0.18977352323137747,2.0,7,7
ETH/USDT,long,2026-03-04T19:00:00+00:00,2026-03-04T20:45:00+00:00,2180.66,2126.1435,2126.1435,2289.693,stoploss,-0.024999999999999876,-0.026199999999999876,10.0,2.0,-1.0,1.0,,-1.0,0.28761934460209976,1,7
BTC/USDT,long,2026-03-04T16:45:00+00:00,2026-03-05T07:45:00+00:00,73235.0,71404.125,71404.125,76896.75,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.39462005871509526,10,60
BTC/USDT,long,2026-03-05T10:30:00+00:00,2026-03-05T15:15:00+00:00,73280.3,71448.2925,71448.2925,76944.315,stoploss,-0.025000000000000095,-0.026200000000000095,10.0,2.0,-1.0,1.0,,-1.0,1.1024518185651475,10,19
ETH/USDT,long,2026-03-05T05:15:00+00:00,2026-03-05T16:00:00+00:00,2118.81,2065.83975,2065.83975,2224.7505,stoploss,-0.02499999999999993,-0.026199999999999928,10.0,2.0,-1.0,1.0,,-1.0,0.7981838862380358,22,43
